ID,Doc ID,Sentence,Sen_ID,Emiten Code,Emiten Name,Label
545,156,kepala riset infovesta utama wawan hendrayana jelas emiten sektor konsumer khusus saham publik edar kecil sampoerna hmsp anggota indeks kompas unilever  unvr anggota indeks kompas bobot turun jauh,6,HMSP,HM Sampoerna Tbk.,0
546,156,kepala riset infovesta utama wawan hendrayana jelas emiten sektor konsumer khusus saham publik edar kecil sampoerna hmsp anggota indeks kompas unilever  unvr anggota indeks kompas bobot turun jauh,6,UNVR,Unilever Indonesia Tbk. [S],0
547,156,namun wawan jadi catat investor free float saham pengaruh fundamental hmsp maupun unvr,11,HMSP,HM Sampoerna Tbk.,1
548,156,namun wawan jadi catat investor free float saham pengaruh fundamental hmsp maupun unvr,11,UNVR,Unilever Indonesia Tbk. [S],1
551,156,asal tahu saham hmsp turun sejak tiga bulan lalu akibat sesuai saham free float,17,HMSP,HM Sampoerna Tbk.,0
552,156,hari senin  saham hmsp tutup koreksi hingga poin,18,HMSP,HM Sampoerna Tbk.,0
553,156, saham unvr tetap tutup kuat poin,19,UNVR,Unilever Indonesia Tbk. [S],1
554,156,wawan bilang investor manfaat momentum turun saham hmsp unvr laku akumulasi beli,21,HMSP,HM Sampoerna Tbk.,1
555,156,wawan bilang investor manfaat momentum turun saham hmsp unvr laku akumulasi beli,21,UNVR,Unilever Indonesia Tbk. [S],1
556,158,saham bbca anggota indeks kompas turun andil tekan ihsg,7,BBCA,Bank Central Asia Tbk.,0
557,158,harga saham bbca turun  jadi,8,BBCA,Bank Central Asia Tbk.,0
558,158,saham bbca kontribusi turun ihsg besar  poin,10,BBCA,Bank Central Asia Tbk.,0
559,159,saham asi anggota indeks kompas ada urut atas saham topang ihsg,7,ASII,Astra International Tbk. [S],1
560,159,senin  saham asi naik  level,8,ASII,Astra International Tbk. [S],1
561,159,kuat saham asi tolong ihsg jatuh terlalu,10,ASII,Astra International Tbk. [S],1
562,159,saham asi beri poin besar  poin ihsg,11,ASII,Astra International Tbk. [S],1
563,160,dari nilai transaksi dagang saham bmri anggota indeks kompas jadi besar,10,BMRI,Bank Mandiri (Persero) Tbk.,1
564,160,rujuk data  nilai transaksi saham bmri capai  miliar senin ,11,BMRI,Bank Mandiri (Persero) Tbk.,1
565,161, rejeki isman  sril adaro energy  adro batubara bukit asam  ptba ada posisi tiga pertama daftar saham lq  positif kecil rurut masing-masing  kali  kali  kali,12,ADRO,Adaro Energy Tbk [S],1
566,161, rejeki isman  sril adaro energy  adro batubara bukit asam  ptba ada posisi tiga pertama daftar saham lq  positif kecil rurut masing-masing  kali  kali  kali,12,PTBA,Tambang Batubara Bukit Asam (Persero) Tbk. [S],1
567,161, rejeki isman  sril adaro energy  adro batubara bukit asam  ptba ada posisi tiga pertama daftar saham lq  positif kecil rurut masing-masing  kali  kali  kali,12,SRIL,Sri Rejeki Isman Tbk.,1
575,161,saham nasib nahas sril adro ptba media nusantara citra  mncn united tractor  untr indo tambangraya megah  itmg bank tabung negara  bbtn medco energy medc,15,ADRO,Adaro Energy Tbk [S],0
576,161,saham nasib nahas sril adro ptba media nusantara citra  mncn united tractor  untr indo tambangraya megah  itmg bank tabung negara  bbtn medco energy medc,15,BBTN,Bank Tabungan Indonesia (Persero) Tbk.,0
577,161,saham nasib nahas sril adro ptba media nusantara citra  mncn united tractor  untr indo tambangraya megah  itmg bank tabung negara  bbtn medco energy medc,15,ITMG,Indo Tambangraya Megah Tbk,0
578,161,saham nasib nahas sril adro ptba media nusantara citra  mncn united tractor  untr indo tambangraya megah  itmg bank tabung negara  bbtn medco energy medc,15,MEDC,Medco Energi Internasional Tbk,0
579,161,saham nasib nahas sril adro ptba media nusantara citra  mncn united tractor  untr indo tambangraya megah  itmg bank tabung negara  bbtn medco energy medc,15,MNCN,Media Nusantara Citra Tbk. [S],0
580,161,saham nasib nahas sril adro ptba media nusantara citra  mncn united tractor  untr indo tambangraya megah  itmg bank tabung negara  bbtn medco energy medc,15,PTBA,Tambang Batubara Bukit Asam (Persero) Tbk. [S],0
581,161,saham nasib nahas sril adro ptba media nusantara citra  mncn united tractor  untr indo tambangraya megah  itmg bank tabung negara  bbtn medco energy medc,15,SRIL,Sri Rejeki Isman Tbk.,0
582,161,saham nasib nahas sril adro ptba media nusantara citra  mncn united tractor  untr indo tambangraya megah  itmg bank tabung negara  bbtn medco energy medc,15,UNTR,United Tractors Tbk. [S]	,0
583,161,satu saham mampu naik harga waskita beton precast  wsbp,17,WSBP,Waskita Beton Precast Tbk.,1
584,161,adapun satu saham ubah harga elnusa  elsa,18,ELSA,Elnusa Tbk. [S],1
585,171,sedang saham perhati reliance sekuritas inkp tkim bbni asi inco rals,31,ASII,Astra International Tbk. [S],1
586,171,sedang saham perhati reliance sekuritas inkp tkim bbni asi inco rals,31,BBNI,Bank Negara Indonesia (Persero) Tbk.,1
587,171,sedang saham perhati reliance sekuritas inkp tkim bbni asi inco rals,31,INCO,Vale Indonesia Tbk. [S],1
588,171,sedang saham perhati reliance sekuritas inkp tkim bbni asi inco rals,31,INKP,Indah Kiat Pulp & Paper,1
589,175,emiten infrastruktur plat merah waskita karya  wskt anggota indeks kompas nyata  siap khusus laku usaha gabung holding bumn infrastruktur canang perintah,4,WSKT,Waskita Karya (Persero) Tbk. [S],0
590,175,kita siap tegas direktur utama wskt gusti ngurah putra lawat forum kompas -talks selenggara hari kompas selasa  menara kompas jakarta,6,WSKT,Waskita Karya (Persero) Tbk. [S],1
592,175,kondisi sebut cenderung buat cashflow usaha konstruksi wskt merah,17,WSKT,Waskita Karya (Persero) Tbk. [S],0
597,175,turut strategi sebut bukti efektif tingkat kerja wskt,40,WSKT,Waskita Karya (Persero) Tbk. [S],1
598,179,demi jaga langsung rencana bisnis tahun emiten konstruksi plat merah waskita karya persero  wskt terbit obligasi,4,WSKT,Waskita Karya (Persero) Tbk. [S],1
599,179,nanti dana dapat guna wskt anggota indeks kompas bagi dana rencana kerja tahun,16,WSKT,Waskita Karya (Persero) Tbk. [S],1
600,179,rencana terbit sambung terbit obligasi wskt tawar publik april lalu,17,WSKT,Waskita Karya (Persero) Tbk. [S],1
604,179,bagai informasi tahun wskt incar kontrak baru besar triliun,27,WSKT,Waskita Karya (Persero) Tbk. [S],1
605,179,nilai kontrak hasil catat wskt panjang kuartal - besar  triliun,30,WSKT,Waskita Karya (Persero) Tbk. [S],1
607,179,dengan target kontrak baru sebut wskt target dapat tumbuh ,32,WSKT,Waskita Karya (Persero) Tbk. [S],1
608,179,tahun lalu wskt catat dapat  triliun,33,WSKT,Waskita Karya (Persero) Tbk. [S],1
609,179,tahun wskt target naik laba bersih jadi  triliun,36,WSKT,Waskita Karya (Persero) Tbk. [S],1
610,179,bagai informasi tahun lalu laba hasil catat wskt besar  triliun,37,WSKT,Waskita Karya (Persero) Tbk. [S],1
611,180,adapun saham layak akumulasi dagang rabu naf rekomendasi  saham adro akra bbtn bird bsde,26,ADRO,Adaro Energy Tbk [S],1
612,180,adapun saham layak akumulasi dagang rabu naf rekomendasi  saham adro akra bbtn bird bsde,26,AKRA,AKR Corporindo Tbk. [S],1
613,180,adapun saham layak akumulasi dagang rabu naf rekomendasi  saham adro akra bbtn bird bsde,26,BBTN,Bank Tabungan Indonesia (Persero) Tbk.,1
614,180,adapun saham layak akumulasi dagang rabu naf rekomendasi  saham adro akra bbtn bird bsde,26,BSDE,Bumi Serpong Damai Tbk. [S],1
615,180,sedang chris rekomendasi saham hmsp teknikal murah ptba tlkm milik kerja baik tahun berkat proyek bangun inrastruktur telekomunikasi palapa ring,27,HMSP,HM Sampoerna Tbk.,1
616,180,sedang chris rekomendasi saham hmsp teknikal murah ptba tlkm milik kerja baik tahun berkat proyek bangun inrastruktur telekomunikasi palapa ring,27,PTBA,Tambang Batubara Bukit Asam (Persero) Tbk. [S],1
617,180,sedang chris rekomendasi saham hmsp teknikal murah ptba tlkm milik kerja baik tahun berkat proyek bangun inrastruktur telekomunikasi palapa ring,27,TLKM,Telekomunikasi Indonesia (Persero) Tbk. [S],1
618,187,bank central asia  bbca tutup hijau,5,BBCA,Bank Central Asia Tbk.,1
619,187,gerak relatif datar sesi pagi harga saham bbca tiba tanjak satu tengah  tutup,6,BBCA,Bank Central Asia Tbk.,1
623,187, akhir dagang selasa  bursa efek indonesia  catat total nilai transaksi  miliar saham bbca ada urut empat saham nilai transaksi besar hari,20,BBCA,Bank Central Asia Tbk.,1
624,188,saham bbca anggota indeks kompas ada posisi atas topang ihsg,7,BBCA,Bank Central Asia Tbk.,1
625,188,harga saham bbca naik jadi,8,BBCA,Bank Central Asia Tbk.,1
626,188,saham bbca sumbang poin naik ihsg besar  poin,10,BBCA,Bank Central Asia Tbk.,1
627,188,susul saham tlkm anggota indeks kompas beri poin  naik ihsg  ikut saham jadi sangga ihsg selasa ,11,TLKM,Telekomunikasi Indonesia (Persero) Tbk. [S],1
628,190,urut lanjut saham cpin anggota indeks kompas hmsp anggota indeks kompas andil tekan ihsg harga turun masing-masing besar  ,9,CPIN,Charoen Pokphand Indonesia Tbk. [S],0
629,190,urut lanjut saham cpin anggota indeks kompas hmsp anggota indeks kompas andil tekan ihsg harga turun masing-masing besar  ,9,HMSP,HM Sampoerna Tbk.,0
633,192,pada kuartal - bsde catat laba periode jalan diatribusikan milik entitas induk nila  miliar naik  banding periode sama tahun lalu ,16,BSDE,Bumi Serpong Damai Tbk. [S],1
634,192,sementara bsde mampu tekan beban pokok jual jadi  miliar turun  ,18,BSDE,Bumi Serpong Damai Tbk. [S],1
636,192,lebih lanjut chris target harga saham bsde ada level,21,BSDE,Bumi Serpong Damai Tbk. [S],1
637,192,sementara asri apln chris target masing-masing besar  ,23,ASRI,Alam Sutera Reality Tbk. [S],1
638,192,pada dagang hari harga saham asri level  kuat  banding tutup hari belum,24,ASRI,Alam Sutera Reality Tbk. [S],1
639,194,tarik tiga saham emiten poultry sebut cpin jpfa main alami naik saham sama satu  pasar bursa saham indonesia  tutup pukul,5,CPIN,Charoen Pokphand Indonesia Tbk. [S],1
640,194,dasar data  saham charoen pokphand indonesia  cpin pimpin naik saham emiten poultry naik  level,9,CPIN,Charoen Pokphand Indonesia Tbk. [S],1
641,194,padahal saham cpin sempat merah panjang dagang,11,CPIN,Charoen Pokphand Indonesia Tbk. [S],0
642,194,cpin beri poin  naik ihsg dagang hari rabu ,14,CPIN,Charoen Pokphand Indonesia Tbk. [S],1
645,195,saham beli bersih besar asing bank mandiri  bmri  miliar bank central asia  bbca  miliar astra international  asi  miliar,18,ASII,Astra International Tbk. [S],1
646,195,saham beli bersih besar asing bank mandiri  bmri  miliar bank central asia  bbca  miliar astra international  asi  miliar,18,BBCA,Bank Central Asia Tbk.,1
647,195,saham beli bersih besar asing bank mandiri  bmri  miliar bank central asia  bbca  miliar astra international  asi  miliar,18,BMRI,Bank Mandiri (Persero) Tbk.,1
648,195,saham jual bersih besar asing tlkm  miliar vale indonesia  inco  miliar bukit asam  ptba  miliar,19,INCO,Vale Indonesia Tbk. [S],0
649,195,saham jual bersih besar asing tlkm  miliar vale indonesia  inco  miliar bukit asam  ptba  miliar,19,PTBA,Tambang Batubara Bukit Asam (Persero) Tbk. [S],0
650,195,saham jual bersih besar asing tlkm  miliar vale indonesia  inco  miliar bukit asam  ptba  miliar,19,TLKM,Telekomunikasi Indonesia (Persero) Tbk. [S],0
651,201,saham beli bersih besar asing bank mandiri  bmri  miliar bank rakyat indonesia  bbri  miliar bank central asia  bbca  miliar,22,BBCA,Bank Central Asia Tbk.,1
652,201,saham beli bersih besar asing bank mandiri  bmri  miliar bank rakyat indonesia  bbri  miliar bank central asia  bbca  miliar,22,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,1
653,201,saham beli bersih besar asing bank mandiri  bmri  miliar bank rakyat indonesia  bbri  miliar bank central asia  bbca  miliar,22,BMRI,Bank Mandiri (Persero) Tbk.,1
654,201,saham jual bersih besar asing matahari department store  lppf  miliar bank tabung negara  bbtn  miliar semen indonesia  smgr  miliar,23,BBTN,Bank Tabungan Indonesia (Persero) Tbk.,0
655,201,saham jual bersih besar asing matahari department store  lppf  miliar bank tabung negara  bbtn  miliar semen indonesia  smgr  miliar,23,LPPF,Matahari Department Store Tbk. [S],0
656,201,saham jual bersih besar asing matahari department store  lppf  miliar bank tabung negara  bbtn  miliar semen indonesia  smgr  miliar,23,SMGR,Semen Indonesia (Persero) Tbk. [S],0
657,207,saham beli bersih besar asing bank rakyat indonesia  bbri  miliar bank mandiri  bmri  miliar sarana menara nusantara  towr  miliar,16,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,1
658,207,saham beli bersih besar asing bank rakyat indonesia  bbri  miliar bank mandiri  bmri  miliar sarana menara nusantara  towr  miliar,16,BMRI,Bank Mandiri (Persero) Tbk.,1
659,207,saham jual bersih besar asing telekomunikasi indonesia  tlkm  miliar charoen pokphand indonesia  cpin  miliar bukit asam  ptba  miliar,17,CPIN,Charoen Pokphand Indonesia Tbk. [S],0
660,207,saham jual bersih besar asing telekomunikasi indonesia  tlkm  miliar charoen pokphand indonesia  cpin  miliar bukit asam  ptba  miliar,17,PTBA,Tambang Batubara Bukit Asam (Persero) Tbk. [S],0
661,207,saham jual bersih besar asing telekomunikasi indonesia  tlkm  miliar charoen pokphand indonesia  cpin  miliar bukit asam  ptba  miliar,17,TLKM,Telekomunikasi Indonesia (Persero) Tbk. [S],0
667,213,saham lppf memang cenderung merah sejak awal tahun ,19,LPPF,Matahari Department Store Tbk. [S],0
668,214,dari nilai transaksi rujuk data  saham bmri anggota indeks kompas paling besar nilai  miliar,10,BMRI,Bank Mandiri (Persero) Tbk.,1
670,216, rejeki isman  sril adaro energy  adro batubara bukit asam  ptba ada posisi tiga pertama daftar saham lq  positif kecil rurut masing-masing  kali  kali  kali,12,ADRO,Adaro Energy Tbk [S],1
671,216, rejeki isman  sril adaro energy  adro batubara bukit asam  ptba ada posisi tiga pertama daftar saham lq  positif kecil rurut masing-masing  kali  kali  kali,12,PTBA,Tambang Batubara Bukit Asam (Persero) Tbk. [S],1
672,216, rejeki isman  sril adaro energy  adro batubara bukit asam  ptba ada posisi tiga pertama daftar saham lq  positif kecil rurut masing-masing  kali  kali  kali,12,SRIL,Sri Rejeki Isman Tbk.,1
680,216,saham untung adro ptba united tractor  untr indo tambangraya megah  itmg elnusa  elsa bank tabung negara  bbtn medco energy medc waskita karya  wskt,15,ADRO,Adaro Energy Tbk [S],1
681,216,saham untung adro ptba united tractor  untr indo tambangraya megah  itmg elnusa  elsa bank tabung negara  bbtn medco energy medc waskita karya  wskt,15,BBTN,Bank Tabungan Indonesia (Persero) Tbk.,1
682,216,saham untung adro ptba united tractor  untr indo tambangraya megah  itmg elnusa  elsa bank tabung negara  bbtn medco energy medc waskita karya  wskt,15,ELSA,Elnusa Tbk. [S],1
683,216,saham untung adro ptba united tractor  untr indo tambangraya megah  itmg elnusa  elsa bank tabung negara  bbtn medco energy medc waskita karya  wskt,15,ITMG,Indo Tambangraya Megah Tbk,1
684,216,saham untung adro ptba united tractor  untr indo tambangraya megah  itmg elnusa  elsa bank tabung negara  bbtn medco energy medc waskita karya  wskt,15,MEDC,Medco Energi Internasional Tbk,1
685,216,saham untung adro ptba united tractor  untr indo tambangraya megah  itmg elnusa  elsa bank tabung negara  bbtn medco energy medc waskita karya  wskt,15,PTBA,Tambang Batubara Bukit Asam (Persero) Tbk. [S],1
686,216,saham untung adro ptba united tractor  untr indo tambangraya megah  itmg elnusa  elsa bank tabung negara  bbtn medco energy medc waskita karya  wskt,15,UNTR,United Tractors Tbk. [S]	,1
687,216,saham untung adro ptba united tractor  untr indo tambangraya megah  itmg elnusa  elsa bank tabung negara  bbtn medco energy medc waskita karya  wskt,15,WSKT,Waskita Karya (Persero) Tbk. [S],1
688,216,baca juga naik  delapan hari saham  express kjen kena suspensi balik saham malah turun harga sril media nusantara citra  mncn,16,MNCN,Media Nusantara Citra Tbk. [S],0
689,216,baca juga naik  delapan hari saham  express kjen kena suspensi balik saham malah turun harga sril media nusantara citra  mncn,16,SRIL,Sri Rejeki Isman Tbk.,0
690,216,baca juga saham  bbri pecah rekor kalkulasi laba investor,31,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,1
691,227,medco energi internasional  medc pada dagang rabu  tutup level  kuat,11,MEDC,Medco Energi Internasional Tbk,1
695,231,baca juga  cara gampang pantau situasi bursa saham sekali pandang pada dagang senin  naf rekomendasi laku aksi beli saham emiten adro giaa gmfi imas pgas,20,ADRO,Adaro Energy Tbk [S],1
696,231,baca juga  cara gampang pantau situasi bursa saham sekali pandang pada dagang senin  naf rekomendasi laku aksi beli saham emiten adro giaa gmfi imas pgas,20,PGAS,Perusahaan Gas Negara (Persero) Tbk. [S],1
697,231,sementara chris rekomendasi akumulasi saham bnil inco bmtr dagang saham pekan depan,22,INCO,Vale Indonesia Tbk. [S],1
698,234,saham beli bersih besar asing bank mandiri  bmri  miliar bank rakyat indonesia  bbri  miliar mncn  miliar,18,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,1
699,234,saham beli bersih besar asing bank mandiri  bmri  miliar bank rakyat indonesia  bbri  miliar mncn  miliar,18,BMRI,Bank Mandiri (Persero) Tbk.,1
700,234,saham beli bersih besar asing bank mandiri  bmri  miliar bank rakyat indonesia  bbri  miliar mncn  miliar,18,MNCN,Media Nusantara Citra Tbk. [S],1
701,234,saham jual bersih besar asing bukit asam  ptba  miliar adaro energy  adro  miliar gudang garam  ggrm  miliar,19,ADRO,Adaro Energy Tbk [S],0
702,234,saham jual bersih besar asing bukit asam  ptba  miliar adaro energy  adro  miliar gudang garam  ggrm  miliar,19,GGRM,Gudang Garam Tbk.,0
703,234,saham jual bersih besar asing bukit asam  ptba  miliar adaro energy  adro  miliar gudang garam  ggrm  miliar,19,PTBA,Tambang Batubara Bukit Asam (Persero) Tbk. [S],0
704,240,emiten konstruksi adhi karya  adhi anggota indeks kompas kantong kontrak baru hingga juni  besar  triliun,4,ADHI,Adhi Karya (Persero) Tbk. [S],1
706,241,hingga semester  emiten konstruksi pelat merah adhi karya  adhi realisasi kontrak baru besar  triliun,4,ADHI,Adhi Karya (Persero) Tbk. [S],1
708,241,meski realisasi kontrak hitung minim analis nilai saham adhi milik prospek tarik,6,ADHI,Adhi Karya (Persero) Tbk. [S],1
710,241,rudy sebut tahun emiten konstruksi adhi anggota indeks kompas memang bilang alami paceklik sentimen,10,ADHI,Adhi Karya (Persero) Tbk. [S],0
711,241,cara fundamental rudy sorot kerja adhi panjang kuartal - pantau alami turun,16,ADHI,Adhi Karya (Persero) Tbk. [S],0
712,241,tiga bulan pertama tahun adhi catat dapat besar  triliun,17,ADHI,Adhi Karya (Persero) Tbk. [S],1
713,241,untung laba adhi periode sebut naik tipis,19,ADHI,Adhi Karya (Persero) Tbk. [S],1
714,241,catat adhi hasil catat laba besar  miliar,20,ADHI,Adhi Karya (Persero) Tbk. [S],1
720,241,analis  sekuritas sukarno alatas kata banding emiten konstruksi plat merah rasio profitabilitas adhi alami tumbuh tarik,30,ADHI,Adhi Karya (Persero) Tbk. [S],1
721,241,catat tumbuh return equity adhi capai  ,31,ADHI,Adhi Karya (Persero) Tbk. [S],1
723,241,untuk misal adhi tempat posisi rendah dua wskt besar ,34,ADHI,Adhi Karya (Persero) Tbk. [S],0
725,241,banding saham bumn karya  adhi golong paling kecil besar ,37,ADHI,Adhi Karya (Persero) Tbk. [S],0
726,241,rudy rekomendasi investor beli saham adhi target harga,40,ADHI,Adhi Karya (Persero) Tbk. [S],1
727,241,sedang sukarno rekomendasi investor tahan saham adhi,42,ADHI,Adhi Karya (Persero) Tbk. [S],1
728,243,lippo karawaci  lpkr akhir selesai proses tambah modal lalu mekanisme  mes efek lebih hmetd atawa rights issue besar  juta rabu ,4,LPKR,Lippo Karawaci Tbk. [S],1
729,243,jumlah analis nilai positif rights issue sebut beri rekomendasi positif lpkr anak usaha,5,LPKR,Lippo Karawaci Tbk. [S],1
730,243,dasar sumber tahu soal rights issue sebut lpkr raup dana segar  juta  triliun kurs,6,LPKR,Lippo Karawaci Tbk. [S],1
731,243,baca juga raup dana triliun lewat rights issue saham lippo karawaci lpkr hijau dasar buka informasi bursa efek indonesia  dana rights issue guna bagai macam,9,LPKR,Lippo Karawaci Tbk. [S],1
734,244,bagai gambar dasar data bloomberg hingga rabu  harga saham icbp koreksi  tutup harga,6,ICBP,Indofood CBP Sukses Makmur Tbk. [S],1
735,244,analis ciptadana sekuritas stella amelinda riset jelas iring tingkat gaya hidup sehat masyarakat harap jual susu cair icbp tingkat,9,ICBP,Indofood CBP Sukses Makmur Tbk. [S],1
736,244,sempat rupa manfaat icbp rilis beberapa varian rasa baru produk susu cair,12,ICBP,Indofood CBP Sukses Makmur Tbk. [S],1
737,244,bahkan divisi diary icbp catat kerja positif kuartal - naik dapat banyak  year year   quarter quarter ,13,ICBP,Indofood CBP Sukses Makmur Tbk. [S],1
738,244,jika ekspansi icbp selesai kapasitas produk dairy tingkat - jalan minta susu cair prediksi tingkat,14,ICBP,Indofood CBP Sukses Makmur Tbk. [S],1
739,244,adapun rekomendasi stella saham icbp  target harga hingga akhir tahun,16,ICBP,Indofood CBP Sukses Makmur Tbk. [S],1
740,244,nada analis lain helen vincentia analis mega capital indonesia rekomendasi  saham icbp target harga,19,ICBP,Indofood CBP Sukses Makmur Tbk. [S],1
741,244,dalam riset juli  helen jelas naik angka jual icbp kuartal - topang jual  instant banyak susul produk dairy,22,ICBP,Indofood CBP Sukses Makmur Tbk. [S],1
743,244,asal tahu dasar lapor uang kuartal - icbp buku naik jual banyak  triliun  jadi  triliun,27,ICBP,Indofood CBP Sukses Makmur Tbk. [S],1
744,245,saham unilever  unvr rupa salah satu saham paling banyak buru bursa efek indonesia  beberapa tahun akhir,4,UNVR,Unilever Indonesia Tbk. [S],1
745,245,hitung lima tahun akhir saham unvr catat naik tinggi ,5,UNVR,Unilever Indonesia Tbk. [S],1
746,245,dalam jangka panjang investasi saham unvr beri cuan giur,7,UNVR,Unilever Indonesia Tbk. [S],1
747,245,baca juga simak strategi investasi hadap sesuai  free float indeks lq dasar data  tahun akhir saham unvr minus   kamis ,10,UNVR,Unilever Indonesia Tbk. [S],0
748,245,arti gera saham unvr bawah gera ihsg,12,UNVR,Unilever Indonesia Tbk. [S],0
749,245,bahkan tiga bulan akhir saham unvr minus ,14,UNVR,Unilever Indonesia Tbk. [S],0
750,245,dengan komposisi milik saham publik kecil bijak lq terap rebalancing saham sesuai  saham free float untung unvr milik publik relatif kecil,18,UNVR,Unilever Indonesia Tbk. [S],0
751,245,baca juga yakin konsumen tingkat saham barang konsumen makin mikat lanjut rentang tiga tahun harga saham unvr naik besar ,19,UNVR,Unilever Indonesia Tbk. [S],1
752,245,tapi bila hitung rentang lima tahun saham unvr naik ,20,UNVR,Unilever Indonesia Tbk. [S],1
753,245,arti waktu lima tahun naik saham unvr lebih tinggi naik ihsg,22,UNVR,Unilever Indonesia Tbk. [S],1
754,245,sementara bila tilik gera saham harinnya hari akhir saham unvr merah,23,UNVR,Unilever Indonesia Tbk. [S],0
756,245,unvr jadi salah satu saham milik kapital besar   triliun,29,UNVR,Unilever Indonesia Tbk. [S],1
757,246,karena usaha media misal surya citra media  scma media nusantara citra  mncn tengah cari bentuk bisnis baru,5,MNCN,Media Nusantara Citra Tbk. [S],1
758,246,karena usaha media misal surya citra media  scma media nusantara citra  mncn tengah cari bentuk bisnis baru,5,SCMA,Surya Citra Media Tbk.],1
759,246,baca juga disney tarik beli konten media nusantara citra mncn salah satu muncul banyak layan  over   gagas agam media scma mncn,8,MNCN,Media Nusantara Citra Tbk. [S],1
766,246,turut analis bina artha sekuiritas muhammad naf  saham scma ideal aktivitas trading saham ada saham lebih likuid milik scoop atau time frame besar,16,SCMA,Surya Citra Media Tbk.],1
767,246,baca juga hary tanoe tengah negosiasi walt disney analis  saham mncn,17,MNCN,Media Nusantara Citra Tbk. [S],1
768,249,kemarin kamis  bank  bbri catat lompat baru,4,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,1
769,249,baca juga saham bank  bbri rekor jadi topang ihsg kamis juli   kali pecah jumlah saham tadi hitung harga saham bbri tutup bursa saham kemarin tara,15,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,1
771,249,baca juga saham  bbri pecah rekor kalkulasi laba investor untung besar jelas nikmat beli saham bank plat merah sejak tawar publik perdana  november  silam jual sekarang,21,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,1
772,250,saham beli bersih besar asing mncn miliar bank mandiri  bmri  miliar bank rakyat indonesia  bbri  miliar,17,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,1
773,250,saham beli bersih besar asing mncn miliar bank mandiri  bmri  miliar bank rakyat indonesia  bbri  miliar,17,BMRI,Bank Mandiri (Persero) Tbk.,1
774,250,saham beli bersih besar asing mncn miliar bank mandiri  bmri  miliar bank rakyat indonesia  bbri  miliar,17,MNCN,Media Nusantara Citra Tbk. [S],1
775,250,saham jual bersih besar asing timah  tins  miliar sawit sumbermas sarana  ssms  miliar bank danamon  bdmn  miliar,18,SSMS,Sawit Sumbermas Sarana Tbk. [S],0
776,254,saham beli bersih besar asing astra international  asi  miliar bank mandiri  bmri  miliar bank rakyat indonesia  bbri  miliar,23,ASII,Astra International Tbk. [S],1
777,254,saham beli bersih besar asing astra international  asi  miliar bank mandiri  bmri  miliar bank rakyat indonesia  bbri  miliar,23,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,1
778,254,saham beli bersih besar asing astra international  asi  miliar bank mandiri  bmri  miliar bank rakyat indonesia  bbri  miliar,23,BMRI,Bank Mandiri (Persero) Tbk.,1
779,254,saham jual bersih besar asing kalbe farma  klbf  miliar cpin  miliar indah kiat pulp  paper  inkp miliar,24,CPIN,Charoen Pokphand Indonesia Tbk. [S],0
780,254,saham jual bersih besar asing kalbe farma  klbf  miliar cpin  miliar indah kiat pulp  paper  inkp miliar,24,INKP,Indah Kiat Pulp & Paper,0
781,254,saham jual bersih besar asing kalbe farma  klbf  miliar cpin  miliar indah kiat pulp  paper  inkp miliar,24,KLBF,Kalbe Farma Tbk. [S],0
782,260,baca juga samuel sekuritas saham sampoerna hmsp tekan hingga agustus agro hasil catat tumbuh kredit besar   dukung likuiditas pada  level ,10,HMSP,HM Sampoerna Tbk.,0
784,262,saham bank rakyat indonesia  bbri anggota indeks kompas ada urut atas saham topang ihsg,6,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,1
785,262,harga saham bbri cipta rekor tinggi baru level,7,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,1
786,262,saham bbri sumbang  poin ihsg,9,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,1
787,262,kapital pasar bbri makin besar,10,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,1
788,262,kutip data bloomberg market  bbri capai  triliun  kamis ,11,BBRI,Bank Rakyat Indonesia (Persero) Tbk.,1
789,262,selain bbri saham emiten perban bbca anggota indeks kompas andil sokong ihsg,12,BBCA,Bank Central Asia Tbk.,1
791,262,kamis  harga saham bbca naik  jadi,13,BBCA,Bank Central Asia Tbk.,1
792,262,urut tiga saham dorong ihsg asi anggota indeks kompas kuat level,15,ASII,Astra International Tbk. [S],1
793,262,saham asi andil tambah  poin ihsg,17,ASII,Astra International Tbk. [S],1
796,265,dengan tumbuh daya beli masyarakat kelas tengah bawah pasti konsumsi produk icbp terus tumbuh khusus indomie instant,17,ICBP,Indofood CBP Sukses Makmur Tbk. [S],1
797,265, tinggal diam tunggu daya beli masyarakat tumbuh icbp terus luncur bagai inisiatif inovasi,18,ICBP,Indofood CBP Sukses Makmur Tbk. [S],1
